ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,จำนวนประชากรชาย,จำนวนประชากรหญิง,จำนวนประชากรทั้งหมด,จำนวนบ้าน (หลังคาเรือน)
6412,42,จังหวัดเลย,4296,ท้องถิ่นเทศบาลตำบลนาด้วง,0,-,0,-,"3,294","3,314","6,608","2,379"
6412,42,จังหวัดเลย,4297,ท้องถิ่นเทศบาลตำบลน้ำสวย,0,-,0,-,"1,772","1,807","3,579","1,228"
6412,42,จังหวัดเลย,4298,ท้องถิ่นเทศบาลตำบลนาอ้อ,0,-,0,-,"2,960","3,107","6,067","2,288"
6412,42,จังหวัดเลย,4299,ท้องถิ่นเทศบาลเมืองเลย,0,-,0,-,"10,389","10,339","20,728","11,783"
6412,43,จังหวัดหนองคาย,0,-,0,-,0,-,"256,268","260,575","516,843","181,752"
6412,43,จังหวัดหนองคาย,4301,อำเภอเมืองหนองคาย,0,-,0,-,"37,155","37,845","75,000","24,580"
6412,43,จังหวัดหนองคาย,4302,อำเภอท่าบ่อ,0,-,0,-,"30,196","31,054","61,250","18,735"
6412,43,จังหวัดหนองคาย,4305,อำเภอโพนพิสัย,0,-,0,-,"47,568","48,073","95,641","31,934"
6412,43,จังหวัดหนองคาย,4307,อำเภอศรีเชียงใหม่,0,-,0,-,"11,600","11,878","23,478","7,449"
6412,43,จังหวัดหนองคาย,4308,อำเภอสังคม,0,-,0,-,"11,307","11,011","22,318","7,274"
6412,43,จังหวัดหนองคาย,4314,อำเภอสระใคร,0,-,0,-,"13,355","13,210","26,565","8,427"
6412,43,จังหวัดหนองคาย,4315,อำเภอเฝ้าไร่,0,-,0,-,"19,943","19,944","39,887","11,514"
6412,43,จังหวัดหนองคาย,4316,อำเภอรัตนวาปี,0,-,0,-,"19,084","18,973","38,057","13,118"
6412,43,จังหวัดหนองคาย,4317,อำเภอโพธิ์ตาก,0,-,0,-,"7,629","7,617","15,246","5,158"
6412,43,จังหวัดหนองคาย,4378,ท้องถิ่นเทศบาลตำบลเฝ้าไร่,0,-,0,-,"5,463","5,508","10,971","4,029"
6412,43,จังหวัดหนองคาย,4381,ท้องถิ่นเทศบาลตำบลโพธิ์ชัย,0,-,0,-,"3,796","4,026","7,822","3,848"
6412,43,จังหวัดหนองคาย,4382,ท้องถิ่นเทศบาลตำบลหาดคำ,0,-,0,-,"4,622","4,784","9,406","3,002"
6412,43,จังหวัดหนองคาย,4388,ท้องถิ่นเทศบาลตำบลสังคม,0,-,0,-,"1,627","1,688","3,315","1,448"
6412,43,จังหวัดหนองคาย,4389,ท้องถิ่นเทศบาลตำบลศรีเชียงใหม่,0,-,0,-,"3,125","3,238","6,363","2,843"
6412,43,จังหวัดหนองคาย,4391,ท้องถิ่นเทศบาลตำบลโพนพิสัย,0,-,0,-,"1,305","1,312","2,617","1,230"
6412,43,จังหวัดหนองคาย,4395,ท้องถิ่นเทศบาลตำบลโพนสา,0,-,0,-,"1,746","1,978","3,724","1,157"
6412,43,จังหวัดหนองคาย,4396,ท้องถิ่นเทศบาลเมืองท่าบ่อ,0,-,0,-,"8,423","8,885","17,308","7,374"
6412,43,จังหวัดหนองคาย,4397,ท้องถิ่นเทศบาลตำบลหนองสองห้อง,0,-,0,-,"2,628","2,637","5,265","2,077"
6412,43,จังหวัดหนองคาย,4398,ท้องถิ่นเทศบาลตำบลเวียงคุก,0,-,0,-,"2,844","3,093","5,937","1,920"
6412,43,จังหวัดหนองคาย,4399,ท้องถิ่นเทศบาลเมืองหนองคาย,0,-,0,-,"22,852","23,821","46,673","24,635"
6412,44,จังหวัดมหาสารคาม,0,-,0,-,0,-,"464,976","483,334","948,310","308,947"
6412,44,จังหวัดมหาสารคาม,4401,อำเภอเมืองมหาสารคาม,0,-,0,-,"49,897","52,158","102,055","36,315"
6412,44,จังหวัดมหาสารคาม,4402,อำเภอแกดำ,0,-,0,-,"12,242","12,148","24,390","6,600"
6412,44,จังหวัดมหาสารคาม,4403,อำเภอโกสุมพิสัย,0,-,0,-,"53,984","55,681","109,665","31,784"
6412,44,จังหวัดมหาสารคาม,4404,อำเภอกันทรวิชัย,0,-,0,-,"27,333","28,329","55,662","16,467"
6412,44,จังหวัดมหาสารคาม,4405,อำเภอเชียงยืน,0,-,0,-,"27,586","28,355","55,941","18,209"
6412,44,จังหวัดมหาสารคาม,4406,อำเภอบรบือ,0,-,0,-,"50,620","50,878","101,498","34,424"
6412,44,จังหวัดมหาสารคาม,4407,อำเภอนาเชือก,0,-,0,-,"28,496","28,629","57,125","17,392"
6412,44,จังหวัดมหาสารคาม,4408,อำเภอพยัคฆภูมิพิสัย,0,-,0,-,"39,554","40,043","79,597","22,089"
6412,44,จังหวัดมหาสารคาม,4409,อำเภอวาปีปทุม,0,-,0,-,"53,409","54,096","107,505","30,705"
6412,44,จังหวัดมหาสารคาม,4410,อำเภอนาดูน,0,-,0,-,"16,283","16,353","32,636","8,702"
6412,44,จังหวัดมหาสารคาม,4411,อำเภอยางสีสุราช,0,-,0,-,"17,422","17,632","35,054","9,809"
6412,44,จังหวัดมหาสารคาม,4412,อำเภอกุดรัง,0,-,0,-,"18,618","18,435","37,053","10,708"
6412,44,จังหวัดมหาสารคาม,4413,อำเภอชื่นชม,0,-,0,-,"12,118","12,510","24,628","6,999"
6412,44,จังหวัดมหาสารคาม,4487,ท้องถิ่นเทศบาลตำบลขามเรียง,0,-,0,-,"6,156","8,610","14,766","5,698"
6412,44,จังหวัดมหาสารคาม,4488,ท้องถิ่นเทศบาลตำบลท่าขอนยาง,0,-,0,-,"4,267","4,601","8,868","6,489"
6412,44,จังหวัดมหาสารคาม,4489,ท้องถิ่นเทศบาลตำบลนาดูน,0,-,0,-,"2,397","2,357","4,754","1,816"
6412,44,จังหวัดมหาสารคาม,4490,ท้องถิ่นเทศบาลตำบลวาปีปทุม,0,-,0,-,"2,230","2,479","4,709","2,380"
6412,44,จังหวัดมหาสารคาม,4491,ท้องถิ่นเทศบาลตำบลพยัคฆภูมิพิสัย,0,-,0,-,"3,783","4,209","7,992","4,258"
6412,44,จังหวัดมหาสารคาม,4492,ท้องถิ่นเทศบาลตำบลนาเชือก,0,-,0,-,"1,829","1,943","3,772","2,115"
6412,44,จังหวัดมหาสารคาม,4493,ท้องถิ่นเทศบาลตำบลบรบือ,0,-,0,-,"2,569","3,017","5,586","2,336"
6412,44,จังหวัดมหาสารคาม,4494,ท้องถิ่นเทศบาลตำบลเชียงยืน,0,-,0,-,"2,269","2,402","4,671","2,397"
6412,44,จังหวัดมหาสารคาม,4495,ท้องถิ่นเทศบาลตำบลโคกพระ,0,-,0,-,"1,601","1,783","3,384","1,476"
6412,44,จังหวัดมหาสารคาม,4496,ท้องถิ่นเทศบาลตำบลโกสุมพิสัย,0,-,0,-,"4,364","4,787","9,151","4,332"
6412,44,จังหวัดมหาสารคาม,4497,ท้องถิ่นเทศบาลตำบลแกดำ,0,-,0,-,"2,677","2,664","5,341","1,617"
6412,44,จังหวัดมหาสารคาม,4498,ท้องถิ่นเทศบาลตำบลแวงน่าง,0,-,0,-,"2,716","2,896","5,612","2,226"
6412,44,จังหวัดมหาสารคาม,4499,ท้องถิ่นเทศบาลเมืองมหาสารคาม,0,-,0,-,"20,556","26,339","46,895","21,604"
6412,45,จังหวัดร้อยเอ็ด,0,-,0,-,0,-,"641,883","654,130","1,296,013","400,811"
6412,45,จังหวัดร้อยเอ็ด,4501,อำเภอเมืองร้อยเอ็ด,0,-,0,-,"54,321","56,156","110,477","41,807"
6412,45,จังหวัดร้อยเอ็ด,4502,อำเภอเกษตรวิสัย,0,-,0,-,"36,677","36,778","73,455","21,087"
6412,45,จังหวัดร้อยเอ็ด,4503,อำเภอปทุมรัตต์,0,-,0,-,"23,452","23,834","47,286","12,971"
6412,45,จังหวัดร้อยเอ็ด,4504,อำเภอจตุรพักตรพิมาน,0,-,0,-,"25,314","25,664","50,978","13,912"
6412,45,จังหวัดร้อยเอ็ด,4505,อำเภอธวัชบุรี,0,-,0,-,"18,745","18,737","37,482","11,413"
6412,45,จังหวัดร้อยเอ็ด,4506,อำเภอพนมไพร,0,-,0,-,"30,027","30,243","60,270","17,899"
6412,45,จังหวัดร้อยเอ็ด,4507,อำเภอโพนทอง,0,-,0,-,"48,050","48,583","96,633","28,778"
6412,45,จังหวัดร้อยเอ็ด,4508,อำเภอโพธิ์ชัย,0,-,0,-,"13,459","13,585","27,044","7,539"
6412,45,จังหวัดร้อยเอ็ด,4509,อำเภอหนองพอก,0,-,0,-,"30,087","29,947","60,034","16,633"
6412,45,จังหวัดร้อยเอ็ด,4510,อำเภอเสลภูมิ,0,-,0,-,"44,692","45,325","90,017","25,231"
6412,45,จังหวัดร้อยเอ็ด,4511,อำเภอสุวรรณภูมิ,0,-,0,-,"52,311","53,011","105,322","29,971"
6412,45,จังหวัดร้อยเอ็ด,4512,อำเภอเมืองสรวง,0,-,0,-,"6,794","6,830","13,624","3,786"
6412,45,จังหวัดร้อยเอ็ด,4513,อำเภอโพนทราย,0,-,0,-,"11,191","11,203","22,394","5,192"
6412,45,จังหวัดร้อยเอ็ด,4514,อำเภออาจสามารถ,0,-,0,-,"34,807","34,883","69,690","19,076"
6412,45,จังหวัดร้อยเอ็ด,4515,อำเภอเมยวดี,0,-,0,-,"11,417","11,737","23,154","6,974"
6412,45,จังหวัดร้อยเอ็ด,4516,อำเภอศรีสมเด็จ,0,-,0,-,"18,619","17,348","35,967","11,127"
6412,45,จังหวัดร้อยเอ็ด,4517,อำเภอจังหาร,0,-,0,-,"18,910","19,486","38,396","12,230"
6412,45,จังหวัดร้อยเอ็ด,4518,อำเภอเชียงขวัญ,0,-,0,-,"13,438","13,927","27,365","8,270"
6412,45,จังหวัดร้อยเอ็ด,4519,อำเภอหนองฮี,0,-,0,-,"12,164","12,211","24,375","6,543"
6412,45,จังหวัดร้อยเอ็ด,4520,อำเภอทุ่งเขาหลวง,0,-,0,-,"11,473","11,716","23,189","6,499"
6412,45,จังหวัดร้อยเอ็ด,4565,ท้องถิ่นเทศบาลตำบลนิเวศน์,0,-,0,-,"3,341","3,426","6,767","3,051"
6412,45,จังหวัดร้อยเอ็ด,4566,ท้องถิ่นเทศบาลตำบลมะอึ,0,-,0,-,"2,599","2,751","5,350","2,139"
6412,45,จังหวัดร้อยเอ็ด,4569,ท้องถิ่นเทศบาลตำบลโพธิ์ชัย,0,-,0,-,"3,330","3,354","6,684","1,754"
6412,45,จังหวัดร้อยเอ็ด,4570,ท้องถิ่นเทศบาลตำบลดินดำ,0,-,0,-,"3,378","3,474","6,852","2,015"
6412,45,จังหวัดร้อยเอ็ด,4571,ท้องถิ่นเทศบาลตำบลเมืองไพร,0,-,0,-,"3,157","3,084","6,241","1,600"
6412,45,จังหวัดร้อยเอ็ด,4572,ท้องถิ่นเทศบาลตำบลขวาว,0,-,0,-,"4,369","4,528","8,897","2,216"
6412,45,จังหวัดร้อยเอ็ด,4573,ท้องถิ่นเทศบาลตำบลดงแดง,0,-,0,-,"4,277","4,470","8,747","2,435"
6412,45,จังหวัดร้อยเอ็ด,4574,ท้องถิ่นเทศบาลตำบลโคกล่าม,0,-,0,-,"3,658","3,737","7,395","2,094"
6412,45,จังหวัดร้อยเอ็ด,4575,ท้องถิ่นเทศบาลตำบลหัวช้าง,0,-,0,-,"3,995","4,224","8,219","2,686"
6412,45,จังหวัดร้อยเอ็ด,4576,ท้องถิ่นเทศบาลตำบลอุ่มเม้า,0,-,0,-,"3,582","3,728","7,310","2,042"
6412,45,จังหวัดร้อยเอ็ด,4577,ท้องถิ่นเทศบาลตำบลปอภาร,0,-,0,-,"3,465","3,790","7,255","2,455"
6412,45,จังหวัดร้อยเอ็ด,4578,ท้องถิ่นเทศบาลตำบลเมืองบัว,0,-,0,-,"4,160","4,319","8,479","2,817"
6412,45,จังหวัดร้อยเอ็ด,4579,ท้องถิ่นเทศบาลตำบลคำพอุง,0,-,0,-,"4,681","4,599","9,280","2,631"
6412,45,จังหวัดร้อยเอ็ด,4580,ท้องถิ่นเทศบาลตำบลอัคคะคำ,0,-,0,-,"4,116","4,106","8,222","2,142"
6412,45,จังหวัดร้อยเอ็ด,4581,ท้องถิ่นเทศบาลตำบลโนนตาล,0,-,0,-,"2,644","2,639","5,283","1,459"
6412,45,จังหวัดร้อยเอ็ด,4583,ท้องถิ่นเทศบาลตำบลอาจสามารถ,0,-,0,-,"1,950","2,077","4,027","1,800"
6412,45,จังหวัดร้อยเอ็ด,4584,ท้องถิ่นเทศบาลตำบลโพนทราย,0,-,0,-,"2,768","2,816","5,584","1,981"
6412,45,จังหวัดร้อยเอ็ด,4585,ท้องถิ่นเทศบาลตำบลเมืองสรวง,0,-,0,-,"4,713","4,796","9,509","2,873"
6412,45,จังหวัดร้อยเอ็ด,4586,ท้องถิ่นเทศบาลตำบลสุวรรณภูมิ,0,-,0,-,"4,227","4,747","8,974","4,235"
6412,45,จังหวัดร้อยเอ็ด,4587,ท้องถิ่นเทศบาลตำบลเสลภูมิ,0,-,0,-,"6,310","6,756","13,066","5,041"
6412,45,จังหวัดร้อยเอ็ด,4588,ท้องถิ่นเทศบาลตำบลหนองพอก,0,-,0,-,"3,135","3,300","6,435","2,671"
6412,45,จังหวัดร้อยเอ็ด,4589,ท้องถิ่นเทศบาลตำบลเชียงใหม่,0,-,0,-,"4,071","4,187","8,258","2,483"
6412,45,จังหวัดร้อยเอ็ด,4590,ท้องถิ่นเทศบาลตำบลชัยวารี,0,-,0,-,"2,583","2,693","5,276","1,674"
6412,45,จังหวัดร้อยเอ็ด,4591,ท้องถิ่นเทศบาลตำบลโพนทอง,0,-,0,-,"5,564","5,747","11,311","5,045"
6412,45,จังหวัดร้อยเอ็ด,4592,ท้องถิ่นเทศบาลตำบลพนมไพร,0,-,0,-,"2,031","2,129","4,160","1,796"
6412,45,จังหวัดร้อยเอ็ด,4593,ท้องถิ่นเทศบาลตำบลบ้านนิเวศน์,0,-,0,-,"1,187","1,313","2,500","1,180"
6412,45,จังหวัดร้อยเอ็ด,4594,ท้องถิ่นเทศบาลตำบลธงธานี,0,-,0,-,"3,731","4,011","7,742","2,521"
6412,45,จังหวัดร้อยเอ็ด,4595,ท้องถิ่นเทศบาลตำบลจตุรพักตรพิมาน,0,-,0,-,"1,773","2,059","3,832","1,595"
6412,45,จังหวัดร้อยเอ็ด,4596,ท้องถิ่นเทศบาลตำบลปทุมรัตต์,0,-,0,-,"3,084","3,294","6,378","2,145"
6412,45,จังหวัดร้อยเอ็ด,4597,ท้องถิ่นเทศบาลตำบลเกษตรวิสัย,0,-,0,-,"5,277","5,637","10,914","4,864"
6412,45,จังหวัดร้อยเอ็ด,4598,ท้องถิ่นเทศบาลตำบลกู่กาสิงห์,0,-,0,-,"2,245","2,346","4,591","1,615"
6412,45,จังหวัดร้อยเอ็ด,4599,ท้องถิ่นเทศบาลเมืองร้อยเอ็ด,0,-,0,-,"16,534","18,789","35,323","16,818"
6412,46,จังหวัดกาฬสินธุ์,0,-,0,-,0,-,"481,988","493,582","975,570","316,604"
6412,46,จังหวัดกาฬสินธุ์,4601,อำเภอเมืองกาฬสินธุ์,0,-,0,-,"39,820","41,075","80,895","26,259"
6412,46,จังหวัดกาฬสินธุ์,4602,อำเภอนามน,0,-,0,-,"14,674","14,845","29,519","9,448"
6412,46,จังหวัดกาฬสินธุ์,4603,อำเภอกมลาไสย,0,-,0,-,"22,377","23,275","45,652","12,557"
6412,46,จังหวัดกาฬสินธุ์,4604,อำเภอร่องคำ,0,-,0,-,"5,156","5,273","10,429","3,304"
6412,46,จังหวัดกาฬสินธุ์,4605,อำเภอกุฉินารายณ์,0,-,0,-,"30,938","30,865","61,803","21,214"
6412,46,จังหวัดกาฬสินธุ์,4606,อำเภอเขาวง,0,-,0,-,"10,422","10,552","20,974","8,633"
6412,46,จังหวัดกาฬสินธุ์,4607,อำเภอยางตลาด,0,-,0,-,"39,963","41,554","81,517","24,432"
6412,46,จังหวัดกาฬสินธุ์,4608,อำเภอห้วยเม็ก,0,-,0,-,"20,106","19,998","40,104","12,207"
6412,46,จังหวัดกาฬสินธุ์,4609,อำเภอสหัสขันธ์,0,-,0,-,"17,201","17,423","34,624","10,448"
6412,46,จังหวัดกาฬสินธุ์,4610,อำเภอคำม่วง,0,-,0,-,"13,460","13,413","26,873","7,468"
6412,46,จังหวัดกาฬสินธุ์,4611,อำเภอท่าคันโท,0,-,0,-,"14,379","14,429","28,808","8,228"
6412,46,จังหวัดกาฬสินธุ์,4612,อำเภอหนองกุงศรี,0,-,0,-,"25,529","25,619","51,148","15,467"
6412,46,จังหวัดกาฬสินธุ์,4613,อำเภอสมเด็จ,0,-,0,-,"27,250","27,793","55,043","17,833"
6412,46,จังหวัดกาฬสินธุ์,4614,อำเภอห้วยผึ้ง,0,-,0,-,"6,957","7,112","14,069","3,982"
6412,46,จังหวัดกาฬสินธุ์,4615,อำเภอสามชัย,0,-,0,-,"12,886","12,535","25,421","7,670"
6412,46,จังหวัดกาฬสินธุ์,4616,อำเภอนาคู,0,-,0,-,"12,864","12,853","25,717","8,236"
6412,46,จังหวัดกาฬสินธุ์,4617,อำเภอดอนจาน,0,-,0,-,"12,962","13,131","26,093","7,707"
6412,46,จังหวัดกาฬสินธุ์,4618,อำเภอฆ้องชัย,0,-,0,-,"13,226","13,495","26,721","7,578"
6412,46,จังหวัดกาฬสินธุ์,4665,ท้องถิ่นเทศบาลตำบลจุมจัง,0,-,0,-,"4,755","4,804","9,559","2,506"
6412,46,จังหวัดกาฬสินธุ์,4666,ท้องถิ่นเทศบาลตำบลนาทัน,0,-,0,-,"7,207","7,058","14,265","3,738"
6412,46,จังหวัดกาฬสินธุ์,4667,ท้องถิ่นเทศบาลตำบลอิตื้อ,0,-,0,-,"4,297","4,406","8,703","2,517"
6412,46,จังหวัดกาฬสินธุ์,4668,ท้องถิ่นเทศบาลตำบลภูสิงห์,0,-,0,-,"1,435","1,361","2,796",827
6412,46,จังหวัดกาฬสินธุ์,4669,ท้องถิ่นเทศบาลตำบลหัวนาคำ,0,-,0,-,"6,194","6,506","12,700","3,762"
6412,46,จังหวัดกาฬสินธุ์,4670,ท้องถิ่นเทศบาลตำบลบัวบาน,0,-,0,-,"6,300","6,651","12,951","4,477"
6412,46,จังหวัดกาฬสินธุ์,4671,ท้องถิ่นเทศบาลตำบลนาขาม,0,-,0,-,"6,408","6,576","12,984","3,399"
6412,46,จังหวัดกาฬสินธุ์,4672,ท้องถิ่นเทศบาลตำบลลำคลอง,0,-,0,-,"2,050","2,188","4,238","1,335"
6412,46,จังหวัดกาฬสินธุ์,4673,ท้องถิ่นเทศบาลตำบลคำบง,0,-,0,-,"5,236","5,185","10,421","3,018"
6412,46,จังหวัดกาฬสินธุ์,4674,ท้องถิ่นเทศบาลตำบลสระพังทอง,0,-,0,-,"1,404","1,383","2,787","1,007"
6412,46,จังหวัดกาฬสินธุ์,4675,ท้องถิ่นเทศบาลตำบลห้วยโพธิ์,0,-,0,-,"5,789","5,956","11,745","3,427"
6412,46,จังหวัดกาฬสินธุ์,4676,ท้องถิ่นเทศบาลตำบลนาคู,0,-,0,-,"2,517","2,756","5,273","1,926"
6412,46,จังหวัดกาฬสินธุ์,4677,ท้องถิ่นเทศบาลตำบลห้วยผึ้ง,0,-,0,-,"2,822","2,943","5,765","2,267"
6412,46,จังหวัดกาฬสินธุ์,4678,ท้องถิ่นเทศบาลตำบลสมเด็จ,0,-,0,-,"3,295","3,503","6,798","3,366"
6412,46,จังหวัดกาฬสินธุ์,4679,ท้องถิ่นเทศบาลตำบลหนองหิน,0,-,0,-,"2,655","2,714","5,369","1,621"
6412,46,จังหวัดกาฬสินธุ์,4680,ท้องถิ่นเทศบาลตำบลหนองกุงศรี,0,-,0,-,"4,376","4,515","8,891","3,433"
6412,46,จังหวัดกาฬสินธุ์,4681,ท้องถิ่นเทศบาลตำบลท่าคันโท,0,-,0,-,"4,506","4,606","9,112","2,949"
6412,46,จังหวัดกาฬสินธุ์,4682,ท้องถิ่นเทศบาลตำบลโพน,0,-,0,-,"1,874","1,916","3,790","1,101"
6412,46,จังหวัดกาฬสินธุ์,4683,ท้องถิ่นเทศบาลตำบลคำม่วง,0,-,0,-,"1,939","1,986","3,925","1,722"
6412,46,จังหวัดกาฬสินธุ์,4684,ท้องถิ่นเทศบาลตำบลโนนบุรี,0,-,0,-,"2,479","2,728","5,207","2,006"
6412,46,จังหวัดกาฬสินธุ์,4685,ท้องถิ่นเทศบาลตำบลห้วยเม็ก,0,-,0,-,"2,764","2,901","5,665","2,209"
6412,46,จังหวัดกาฬสินธุ์,4686,ท้องถิ่นเทศบาลตำบลคำใหญ่,0,-,0,-,"2,449","2,538","4,987","1,627"
6412,46,จังหวัดกาฬสินธุ์,4687,ท้องถิ่นเทศบาลตำบลยางตลาด,0,-,0,-,"4,041","4,453","8,494","3,826"
6412,46,จังหวัดกาฬสินธุ์,4688,ท้องถิ่นเทศบาลตำบลโคกศรี,0,-,0,-,"1,543","1,615","3,158","1,275"
6412,46,จังหวัดกาฬสินธุ์,4689,ท้องถิ่นเทศบาลตำบลกุดสิม,0,-,0,-,"4,911","5,213","10,124","4,510"
6412,46,จังหวัดกาฬสินธุ์,4690,ท้องถิ่นเทศบาลเมืองกุฉินารายณ์,0,-,0,-,"5,511","5,813","11,324","4,970"
6412,46,จังหวัดกาฬสินธุ์,4691,ท้องถิ่นเทศบาลตำบลกุดหว้า,0,-,0,-,"2,507","2,717","5,224","2,075"
6412,46,จังหวัดกาฬสินธุ์,4692,ท้องถิ่นเทศบาลตำบลร่องคำ,0,-,0,-,"2,959","3,104","6,063","2,220"
6412,46,จังหวัดกาฬสินธุ์,4693,ท้องถิ่นเทศบาลตำบลหนองแปน,0,-,0,-,"3,234","3,537","6,771","2,180"
6412,46,จังหวัดกาฬสินธุ์,4694,ท้องถิ่นเทศบาลตำบลธัญญา,0,-,0,-,"3,123","3,214","6,337","1,711"
6412,46,จังหวัดกาฬสินธุ์,4695,ท้องถิ่นเทศบาลตำบลกมลาไสย,0,-,0,-,"4,626","5,149","9,775","3,664"
6412,46,จังหวัดกาฬสินธุ์,4696,ท้องถิ่นเทศบาลตำบลนามน,0,-,0,-,"3,490","3,488","6,978","2,380"
6412,46,จังหวัดกาฬสินธุ์,4697,ท้องถิ่นเทศบาลตำบลหนองสอ,0,-,0,-,"3,506","3,772","7,278","2,293"
6412,46,จังหวัดกาฬสินธุ์,4698,ท้องถิ่นเทศบาลตำบลนาจารย์,0,-,0,-,"4,216","4,243","8,459","2,519"
6412,46,จังหวัดกาฬสินธุ์,4699,ท้องถิ่นเทศบาลเมืองกาฬสินธุ์,0,-,0,-,"15,400","16,844","32,244","16,070"
6412,47,จังหวัดสกลนคร,0,-,0,-,0,-,"569,364","576,922","1,146,286","396,177"
6412,47,จังหวัดสกลนคร,4701,อำเภอเมืองสกลนคร,0,-,0,-,"56,134","57,588","113,722","42,102"
6412,47,จังหวัดสกลนคร,4702,อำเภอกุสุมาลย์,0,-,0,-,"21,807","21,911","43,718","13,998"
6412,47,จังหวัดสกลนคร,4703,อำเภอกุดบาก,0,-,0,-,"14,005","13,743","27,748","9,057"
6412,47,จังหวัดสกลนคร,4704,อำเภอพรรณานิคม,0,-,0,-,"38,655","39,335","77,990","26,984"
6412,47,จังหวัดสกลนคร,4705,อำเภอพังโคน,0,-,0,-,"22,720","23,279","45,999","17,641"
6412,47,จังหวัดสกลนคร,4706,อำเภอวาริชภูมิ,0,-,0,-,"17,713","18,261","35,974","12,383"
6412,47,จังหวัดสกลนคร,4707,อำเภอนิคมน้ำอูน,0,-,0,-,"7,447","7,440","14,887","4,634"
6412,47,จังหวัดสกลนคร,4708,อำเภอวานรนิวาส,0,-,0,-,"59,990","60,575","120,565","34,814"
6412,47,จังหวัดสกลนคร,4709,อำเภอคำตากล้า,0,-,0,-,"16,352","16,473","32,825","11,707"
6412,47,จังหวัดสกลนคร,4710,อำเภอบ้านม่วง,0,-,0,-,"33,987","33,445","67,432","20,127"
6412,47,จังหวัดสกลนคร,4711,อำเภออากาศอำนวย,0,-,0,-,"27,215","26,910","54,125","19,274"
6412,47,จังหวัดสกลนคร,4712,อำเภอสว่างแดนดิน,0,-,0,-,"63,496","64,339","127,835","37,531"
6412,47,จังหวัดสกลนคร,4713,อำเภอส่องดาว,0,-,0,-,"15,036","14,571","29,607","7,746"
6412,47,จังหวัดสกลนคร,4714,อำเภอเต่างอย,0,-,0,-,"12,196","12,155","24,351","8,728"
6412,47,จังหวัดสกลนคร,4715,อำเภอโคกศรีสุพรรณ,0,-,0,-,"10,830","10,949","21,779","7,688"
6412,47,จังหวัดสกลนคร,4716,อำเภอเจริญศิลป์,0,-,0,-,"19,331","19,031","38,362","10,663"
6412,47,จังหวัดสกลนคร,4717,อำเภอโพนนาแก้ว,0,-,0,-,"18,504","18,474","36,978","13,905"
6412,47,จังหวัดสกลนคร,4718,อำเภอภูพาน,0,-,0,-,"18,144","17,796","35,940","12,511"
6412,47,จังหวัดสกลนคร,4779,ท้องถิ่นเทศบาลตำบลคำบ่อ,0,-,0,-,"6,809","7,001","13,810","4,152"
6412,47,จังหวัดสกลนคร,4780,ท้องถิ่นเทศบาลตำบลตองโขบ,0,-,0,-,"6,223","6,399","12,622","5,782"
6412,47,จังหวัดสกลนคร,4781,ท้องถิ่นเทศบาลตำบลบงใต้,0,-,0,-,"5,104","5,058","10,162","3,014"
6412,47,จังหวัดสกลนคร,4782,ท้องถิ่นเทศบาลตำบลสามัคคีพัฒนา,0,-,0,-,"4,477","4,558","9,035","2,418"
6412,47,จังหวัดสกลนคร,4783,ท้องถิ่นเทศบาลตำบลเชียงเครือ,0,-,0,-,"8,222","8,656","16,878","6,121"
6412,47,จังหวัดสกลนคร,4784,ท้องถิ่นเทศบาลตำบลเจริญศิลป์,0,-,0,-,"3,345","3,500","6,845","2,314"
6412,47,จังหวัดสกลนคร,4785,ท้องถิ่นเทศบาลตำบลส่องดาว,0,-,0,-,"2,456","2,445","4,901","1,576"
6412,47,จังหวัดสกลนคร,4786,ท้องถิ่นเทศบาลตำบลสว่างแดนดิน,0,-,0,-,"3,890","4,274","8,164","4,872"
6412,47,จังหวัดสกลนคร,4787,ท้องถิ่นเทศบาลตำบลดอนเขือง,0,-,0,-,"2,055","2,101","4,156","1,272"
6412,47,จังหวัดสกลนคร,4788,ท้องถิ่นเทศบาลตำบลอากาศอำนวย,0,-,0,-,"4,371","4,612","8,983","3,063"
6412,47,จังหวัดสกลนคร,4789,ท้องถิ่นเทศบาลตำบลบ้านม่วง,0,-,0,-,"1,717","1,847","3,564","1,497"
6412,47,จังหวัดสกลนคร,4790,ท้องถิ่นเทศบาลตำบลคำตากล้า,0,-,0,-,"3,571","3,716","7,287","2,330"
6412,47,จังหวัดสกลนคร,4791,ท้องถิ่นเทศบาลตำบลวานรนิวาส,0,-,0,-,"2,732","3,018","5,750","2,377"
6412,47,จังหวัดสกลนคร,4792,ท้องถิ่นเทศบาลตำบลวาริชภูมิ,0,-,0,-,"1,394","1,455","2,849","1,359"
6412,47,จังหวัดสกลนคร,4793,ท้องถิ่นเทศบาลตำบลพังโคน,0,-,0,-,"3,149","3,274","6,423","3,993"
6412,47,จังหวัดสกลนคร,4794,ท้องถิ่นเทศบาลตำบลพรรณานิคม,0,-,0,-,"1,136","1,269","2,405","1,475"
6412,47,จังหวัดสกลนคร,4795,ท้องถิ่นเทศบาลตำบลกุดบาก,0,-,0,-,"2,472","2,627","5,099","1,890"
